regional_group,metric,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
1400100,genre_div_q2,18.25818291978286,18.273023135732043,0.3305845840565224,17.548949474388234,18.911526079311606,2853,3.4553017716570764
1400100,genre_gini,0.8711082623957623,0.8711546963040597,0.002847093118263753,0.86538451184246,0.8763913655753204,2853,3.4553017716570764
1400100,ind_div,39.76469,39.765,1.339069158075904,36.9975,42.340250000000005,2853,3.4553017716570764
1400100,song_age,1532.513737044146,1531.8850995265138,81.68834310638854,1377.6735117891253,1698.5815869140977,2853,3.4553017716570764
1400100,song_div_q0,7222.562,7223,40.97747319332061,7142.975,7299.025,2853,3.4553017716570764
1400100,song_div_q1,5747.390204455167,5747.709296045268,60.66107492557263,5627.761311539103,5865.892742924293,2853,3.4553017716570764
1400100,song_div_q2,3526.469874697256,3528.8305455572026,101.2145899721932,3322.0218521541174,3714.2481257073787,2853,3.4553017716570764
1400100,song_gini,0.2493247840954252,0.24920221494328176,0.0034272974718699565,0.2427561111695559,0.25599667593616193,2853,3.4553017716570764
1500800,artist_div_q0,3323.302,3324,35.02501316984117,3255,3391.025,7990,3.902546779313991
1500800,artist_div_q1,1528.174687878851,1527.8820705842768,25.44176779756488,1477.6072896167022,1577.6917100071369,7990,3.902546779313991
1500800,artist_div_q2,636.8792941395543,636.2775307116652,19.57368985247598,600.7571869743817,675.7450894466132,7990,3.902546779313991
1500800,artist_gini,0.5666464671132649,0.5666255470801822,0.002836235006437641,0.5613511364857359,0.5722638251444602,7990,3.902546779313991
1500800,genre_div_q0,276.871,277,8.81499081468966,261,294,7990,3.902546779313991
1500800,genre_div_q1,38.23360399413116,38.23607532227557,0.6516088456178067,36.934476588937144,39.49566421553773,7990,3.902546779313991
1500800,genre_div_q2,16.27150178289824,16.26504890732494,0.3387475208004431,15.648441138205948,16.983632743912473,7990,3.902546779313991
1500800,genre_gini,0.8704446303231138,0.8705502702962375,0.0029201030043152516,0.8645762478037591,0.8757070422257658,7990,3.902546779313991
1500800,ind_div,41.51698,41.54,1.3611128931532124,38.64975,43.960499999999996,7990,3.902546779313991
1500800,song_age,1712.4113821143585,1713.4796862033686,85.27219311102354,1537.3996980178079,1885.3071115725538,7990,3.902546779313991
1500800,song_div_q0,7670.226,7670,40.45151726757909,7594.925,7749.025,7990,3.902546779313991
1500800,song_div_q1,6491.674898321247,6492.781416809394,62.29889422470663,6376.143377426672,6608.902678283257,7990,3.902546779313991
1500800,song_div_q2,4552.533848917015,4553.9414457572675,123.91356086297262,4313.524445566886,4791.176607855322,7990,3.902546779313991
1500800,song_gini,0.20937358431422096,0.20937440170575697,0.003402120532487083,0.20295869844901115,0.21559705193738177,7990,3.902546779313991
1501402,artist_div_q0,3022.56,3021,31.729752239454648,2963.975,3085,984,2.9929950984313414
