regional_group,metric,listen_type,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
3516309,song_gini,A,0.05988475720249331,0.06005982905982734,0.007301068413538142,0.04607786540483686,0.07437740526091696,727,2.8615344108590377
3516309,song_gini,O,0.08445402849339904,0.08431648351648191,0.008768646155250972,0.06744962284482796,0.10258117977528032,727,2.8615344108590377
3516408,artist_div_q0,A,595.844,595,12.889988976559108,571,622,448,2.651278013998144
3516408,artist_div_q0,O,637.274,637,13.05669948346062,611,664,448,2.651278013998144
3516408,artist_div_q1,A,446.8661532127771,445.75068312518033,16.29457957064599,415.27431852699164,481.1784420361199,448,2.651278013998144
3516408,artist_div_q1,O,500.63301505599253,501.54127187091626,16.75307025078144,467.98181823671507,533.2684922544685,448,2.651278013998144
3516408,artist_div_q2,A,282.69171094943226,281.8316071396165,22.30985836321345,240.96849187776493,327.84497544806186,448,2.651278013998144
3516408,artist_div_q2,O,348.0119214144033,347.85674451028336,22.202440502615957,304.21060694092006,392.75298098801926,448,2.651278013998144
3516408,artist_gini,A,0.33541988426301056,0.3358003313195935,0.010067258636301367,0.31509994799557944,0.35538930856434625,448,2.651278013998144
3516408,artist_gini,O,0.30404522327192823,0.303655766377822,0.010153714172081742,0.2846472667341392,0.3239956595838961,448,2.651278013998144
3516408,genre_div_q0,A,61.471,61,3.355654842116418,55,68,448,2.651278013998144
3516408,genre_div_q0,O,66.677,67,3.9709494380361225,59,75,448,2.651278013998144
3516408,genre_div_q1,A,20.639120111292492,20.627710049380724,0.7958438652852248,19.028258998636517,22.17789007677003,448,2.651278013998144
3516408,genre_div_q1,O,22.23186270986192,22.225249988483373,0.959528477672294,20.416708201986165,24.20486035044006,448,2.651278013998144
3516408,genre_div_q2,A,11.882293640991128,11.87117090180628,0.5446102431348098,10.84494579294734,12.986583161734874,448,2.651278013998144
3516408,genre_div_q2,O,12.553984748199243,12.539702137905572,0.6485656721581929,11.361630760049339,13.817352975885616,448,2.651278013998144
3516408,genre_gini,A,0.7434047625351056,0.7439912459704723,0.01128645761197172,0.7192580780008658,0.7637949646950549,448,2.651278013998144
3516408,genre_gini,O,0.7438282460462338,0.7440384971623906,0.010899069416097227,0.7202194608722887,0.7640263755537738,448,2.651278013998144
3516408,ind_div,A,40.19815,40.19,0.9364178318762707,38.41,42.0305,448,2.651278013998144
3516408,ind_div,O,40.19815,40.19,0.9364178318762707,38.41,42.0305,448,2.651278013998144
3516408,song_age,A,1745.227777333413,1746.008628367143,68.78694021729467,1618.4983861232304,1876.7915797760318,448,2.651278013998144
3516408,song_age,O,1745.227777333413,1746.008628367143,68.78694021729467,1618.4983861232304,1876.7915797760318,448,2.651278013998144
3516408,song_div_q0,A,940.166,940,7.641520584074673,924,954.025,448,2.651278013998144
3516408,song_div_q0,O,926.131,926,8.920841912085459,908.975,943.025,448,2.651278013998144
3516408,song_div_q1,A,916.8168010706638,917.3032618666671,10.775721703078714,894.4681562847863,936.7618413504068,448,2.651278013998144
3516408,song_div_q1,O,892.0752243148186,892.5696552464033,13.59547394738913,865.4740917371082,918.115517439255,448,2.651278013998144
