muni_code,muni_name,state_code,state_name,state_type,country,country_code,regional_group,regional_group_name
77388,Reuil-en-Brie,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77389,La Rochette,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77390,Roissy-en-Brie,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77391,Rouilly,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77392,Rouvres,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77393,Rozay-en-Brie,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77394,Rubelles,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77395,Rumont,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77396,Rupéreux,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77397,Saâcy-sur-Marne,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77398,Sablonnières,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77400,Saint-Augustin,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77401,Sainte-Aulde,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77402,Saint-Barthélemy,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77403,Saint-Brice,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77404,Sainte-Colombe,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77405,Saint-Cyr-sur-Morin,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77406,Saint-Denis-lès-Rebais,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77407,Saint-Fargeau-Ponthierry,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77408,Saint-Fiacre,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77409,Saint-Germain-Laval,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77410,Saint-Germain-Laxis,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77411,Saint-Germain-sous-Doue,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77412,Saint-Germain-sur-École,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77413,Saint-Germain-sur-Morin,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77414,Saint-Hilliers,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77415,Saint-Jean-les-Deux-Jumeaux,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77416,Saint-Just-en-Brie,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77417,Saint-Léger,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77418,Saint-Loup-de-Naud,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77419,Saint-Mammès,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77420,Saint-Mard,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77421,Saint-Mars-Vieux-Maisons,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77423,Saint-Martin-des-Champs,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77424,Saint-Martin-du-Boschet,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77425,Saint-Martin-en-Bière,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77426,Saint-Méry,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77427,Saint-Mesmes,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77428,Saint-Ouen-en-Brie,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77429,Saint-Ouen-sur-Morin,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77430,Saint-Pathus,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77431,Saint-Pierre-lès-Nemours,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77432,Saint-Rémy-la-Vanne,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77433,Beautheil-Saints,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77434,Saint-Sauveur-lès-Bray,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77435,Saint-Sauveur-sur-École,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77436,Saint-Siméon,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77437,Saint-Soupplets,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77438,Saint-Thibault-des-Vignes,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77439,Salins,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77440,Sammeron,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77441,Samois-sur-Seine,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77442,Samoreau,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77443,Sancy,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77444,Sancy-lès-Provins,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77445,Savigny-le-Temple,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77446,Savins,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77447,Seine-Port,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77448,Sept-Sorts,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77449,Serris,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77450,Servon,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77451,Signy-Signets,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77452,Sigy,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77453,Sivry-Courtry,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77454,Sognolles-en-Montois,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77455,Soignolles-en-Brie,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77456,Soisy-Bouy,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77457,Solers,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77458,Souppes-sur-Loing,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77459,Sourdun,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77460,Tancrou,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77461,Thénisy,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77462,Thieux,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77463,Thomery,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77464,Thorigny-sur-Marne,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77465,Thoury-Férottes,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77466,Tigeaux,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77467,La Tombe,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77468,Torcy,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77469,Touquin,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77470,Tournan-en-Brie,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77471,Tousson,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77472,La Trétoire,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77473,Treuzy-Levelay,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77474,Trilbardou,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77475,Trilport,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77476,Trocy-en-Multien,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77477,Ury,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77478,Ussy-sur-Marne,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77479,Vaires-sur-Marne,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77480,Valence-en-Brie,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77481,Vanvillé,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77482,Varennes-sur-Seine,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77483,Varreddes,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77484,Vaucourtois,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77485,Le Vaudoué,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77486,Vaudoy-en-Brie,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77487,Vaux-le-Pénil,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77489,Vaux-sur-Lunain,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77490,Vendrest,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77492,Verdelot,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77493,Verneuil-l'Étang,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77494,Vernou-la-Celle-sur-Seine,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77495,Vert-Saint-Denis,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77496,Vieux-Champagne,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77498,Vignely,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77500,Villebéon,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77501,Villecerf,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77504,Villemaréchal,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77505,Villemareuil,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77506,Villemer,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77507,Villenauxe-la-Petite,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77508,Villeneuve-le-Comte,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77509,Villeneuve-les-Bordes,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77510,Villeneuve-Saint-Denis,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77511,Villeneuve-sous-Dammartin,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77512,Villeneuve-sur-Bellot,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77513,Villenoy,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77514,Villeparisis,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77515,Villeroy,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77516,Ville-Saint-Jacques,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77517,Villevaudé,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77518,Villiers-en-Bière,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77519,Villiers-Saint-Georges,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77520,Villiers-sous-Grez,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77521,Villiers-sur-Morin,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77522,Villiers-sur-Seine,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77523,Villuis,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77524,Vimpelles,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77525,Vinantes,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77526,Vincy-Manœuvre,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77527,Voinsles,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77528,Voisenon,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77529,Voulangis,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77530,Voulton,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77531,Voulx,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77532,Vulaines-lès-Provins,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77533,Vulaines-sur-Seine,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
77534,Yèbles,FR102,Seine-et-Marne,NUTS3,France,FR,FR102,Seine-et-Marne
78003,Ablis,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78005,Achères,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78006,Adainville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78007,Aigremont,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78009,Allainville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78010,Les Alluets-le-Roi,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78013,Andelu,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78015,Andrésy,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78020,Arnouville-lès-Mantes,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78029,Aubergenville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78030,Auffargis,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78031,Auffreville-Brasseuil,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78033,Aulnay-sur-Mauldre,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78034,Auteuil,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78036,Autouillet,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78043,Bailly,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78048,Bazainville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78049,Bazemont,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78050,Bazoches-sur-Guyonne,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78053,Béhoust,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78057,Bennecourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78062,Beynes,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78068,Blaru,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78070,Boinville-en-Mantois,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78071,Boinville-le-Gaillard,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78072,Boinvilliers,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78073,Bois-d'Arcy,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78076,Boissets,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78077,La Boissière-École,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78082,Boissy-Mauvoisin,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78084,Boissy-sans-Avoir,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78087,Bonnelles,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78089,Bonnières-sur-Seine,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78090,Bouafle,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78092,Bougival,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78096,Bourdonné,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78104,Breuil-Bois-Robert,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78107,Bréval,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78108,Les Bréviaires,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78113,Brueil-en-Vexin,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78117,Buc,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78118,Buchelay,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78120,Bullion,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78123,Carrières-sous-Poissy,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78124,Carrières-sur-Seine,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78125,La Celle-les-Bordes,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78126,La Celle-Saint-Cloud,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78128,Cernay-la-Ville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78133,Chambourcy,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78138,Chanteloup-les-Vignes,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78140,Chapet,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78143,Châteaufort,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78146,Chatou,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78147,Chaufour-lès-Bonnières,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78152,Chavenay,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78158,Le Chesnay-Rocquencourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78160,Chevreuse,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78162,Choisel,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78163,Civry-la-Forêt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78164,Clairefontaine-en-Yvelines,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78165,Les Clayes-sous-Bois,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78168,Coignières,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78171,Condé-sur-Vesgre,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78172,Conflans-Sainte-Honorine,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78185,Courgent,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78188,Cravent,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78189,Crespières,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78190,Croissy-sur-Seine,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78192,Dammartin-en-Serve,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78193,Dampierre-en-Yvelines,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78194,Dannemarie,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78196,Davron,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78202,Drocourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78206,Ecquevilly,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78208,Élancourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78209,Émancé,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78217,Épône,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78220,Les Essarts-le-Roi,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78224,L'Étang-la-Ville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78227,Évecquemont,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78230,La Falaise,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78231,Favrieux,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78233,Feucherolles,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78234,Flacourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78236,Flexanville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78237,Flins-Neuve-Église,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78238,Flins-sur-Seine,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78239,Follainville-Dennemont,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78242,Fontenay-le-Fleury,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78245,Fontenay-Mauvoisin,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78246,Fontenay-Saint-Père,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78255,Freneuse,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78261,Gaillon-sur-Montcient,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78262,Galluis,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78263,Gambais,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78264,Gambaiseuil,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78265,Garancières,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78267,Gargenville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78269,Gazeran,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78276,Gommecourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78278,Goupillières,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78281,Goussonville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78283,Grandchamp,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78285,Gressey,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78289,Grosrouvre,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78290,Guernes,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78291,Guerville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78296,Guitrancourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78297,Guyancourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78299,Hardricourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78300,Hargeville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78302,La Hauteville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78305,Herbeville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78307,Hermeray,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78310,Houdan,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78311,Houilles,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78314,Issou,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78317,Jambville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78320,Notre-Dame-de-la-Mer,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78321,Jouars-Pontchartrain,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78322,Jouy-en-Josas,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78324,Jouy-Mauvoisin,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78325,Jumeauville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78327,Juziers,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78329,Lainville-en-Vexin,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78334,Lévis-Saint-Nom,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78335,Limay,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78337,Limetz-Villez,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78343,Les Loges-en-Josas,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78344,Lommoye,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78346,Longnes,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78349,Longvilliers,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78350,Louveciennes,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78354,Magnanville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78356,Magny-les-Hameaux,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78358,Maisons-Laffitte,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78361,Mantes-la-Jolie,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78362,Mantes-la-Ville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78364,Marcq,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78366,Mareil-le-Guyon,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78367,Mareil-Marly,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78368,Mareil-sur-Mauldre,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78372,Marly-le-Roi,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78380,Maule,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78381,Maulette,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78382,Maurecourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78383,Maurepas,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78384,Médan,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78385,Ménerville,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78389,Méré,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78391,Méricourt,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78396,Le Mesnil-le-Roi,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78397,Le Mesnil-Saint-Denis,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78398,Les Mesnuls,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78401,Meulan-en-Yvelines,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78402,Mézières-sur-Seine,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78403,Mézy-sur-Seine,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78404,Millemont,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
78406,Milon-la-Chapelle,FR103,Yvelines,NUTS3,France,FR,FR103,Yvelines
